avgOdds,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,zscore,catOdds
2.624,2,2,2,1,2,2,2,1,2,2,2,1,0.059763293,Unlikely win
3.23,2,1,2,1,2,1,2,1,1,1,2,2,0.432738342,Likley loss
3.23,2,1,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
3.23,2,1,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
3.23,2,1,2,1,2,2,2,2,2,2,2,1,0.432738342,Likley loss
3.23,2,2,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
3.23,2,2,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
2.49,2,1,2,1,2,1,2,1,1,1,2,2,0.022709738,Unlikely win
2.49,2,1,2,1,2,2,2,1,2,2,2,1,0.022709738,Unlikely win
2.49,2,1,2,1,2,2,2,1,2,2,2,1,0.022709738,Unlikely win
2.49,2,1,2,1,2,2,2,2,2,2,2,1,0.022709738,Unlikely win
2.49,2,2,2,1,2,2,2,1,2,2,2,1,0.022709738,Unlikely win
2.49,2,2,2,1,2,2,2,1,2,2,2,1,0.022709738,Unlikely win
3.75,2,1,2,1,2,1,2,1,1,1,2,2,0.752782938,Likley loss
3.75,2,1,2,1,2,2,2,1,2,2,2,1,0.752782938,Likley loss
3.75,2,1,2,1,2,2,2,1,2,2,2,1,0.752782938,Likley loss
3.75,2,1,2,1,2,2,2,2,2,2,2,1,0.752782938,Likley loss
3.75,2,2,2,1,2,2,2,1,2,2,2,1,0.752782938,Likley loss
3.75,2,2,2,1,2,2,2,1,2,2,2,1,0.752782938,Likley loss
3.42,2,1,2,1,2,1,2,1,1,1,2,2,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,2,2,2,2,1,0.549677713,Likley loss
3.42,2,2,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,2,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
1.832,2,1,2,1,2,1,2,1,1,1,2,2,0.427689246,Likely win
1.832,2,1,2,1,2,2,2,1,2,2,2,1,0.427689246,Likely win
1.832,2,1,2,1,2,2,2,1,2,2,2,1,0.427689246,Likely win
1.832,2,1,2,1,2,2,2,2,2,2,2,1,0.427689246,Likely win
1.832,2,2,2,1,2,2,2,1,2,2,2,1,0.427689246,Likely win
1.832,2,2,2,1,2,2,2,1,2,2,2,1,0.427689246,Likely win
2.27,2,1,2,1,2,1,2,1,1,1,2,2,0.158113221,Unlikely win
2.27,2,1,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.27,2,1,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.27,2,1,2,1,2,2,2,2,2,2,2,1,0.158113221,Unlikely win
2.27,2,2,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.27,2,2,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.22,2,1,2,1,2,1,2,1,1,1,2,2,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,2,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.01,2,1,2,1,2,1,2,1,1,1,2,2,0.318135519,Likely win
2.01,2,1,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
2.01,2,1,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
2.01,2,1,2,1,2,2,2,2,2,2,2,1,0.318135519,Likely win
2.01,2,2,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
2.01,2,2,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
3.49,2,1,2,1,2,1,2,1,1,1,2,2,0.59276064,Likley loss
3.49,2,1,2,1,2,2,2,1,2,2,2,1,0.59276064,Likley loss
3.49,2,1,2,1,2,2,2,1,2,2,2,1,0.59276064,Likley loss
3.49,2,1,2,1,2,2,2,2,2,2,2,1,0.59276064,Likley loss
3.49,2,2,2,1,2,2,2,1,2,2,2,1,0.59276064,Likley loss
3.49,2,2,2,1,2,2,2,1,2,2,2,1,0.59276064,Likley loss
2.25,2,1,2,1,2,1,2,1,1,1,2,2,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,2,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.964,2,1,2,1,2,1,2,1,1,1,2,2,0.269023221,Likley loss
2.964,2,1,2,1,2,2,2,1,2,2,2,1,0.269023221,Likley loss
2.964,2,1,2,1,2,2,2,1,2,2,2,1,0.269023221,Likley loss
2.964,2,1,2,1,2,2,2,2,2,2,2,1,0.269023221,Likley loss
2.964,2,2,2,1,2,2,2,1,2,2,2,1,0.269023221,Likley loss
2.964,2,2,2,1,2,2,2,1,2,2,2,1,0.269023221,Likley loss
1.48,2,1,2,1,2,1,2,1,1,1,2,2,0.644334819,Almost Guaranteed Win
1.48,2,1,2,1,2,2,2,1,2,2,2,1,0.644334819,Almost Guaranteed Win
1.48,2,1,2,1,2,2,2,1,2,2,2,1,0.644334819,Almost Guaranteed Win
1.48,2,1,2,1,2,2,2,2,2,2,2,1,0.644334819,Almost Guaranteed Win
1.48,2,2,2,1,2,2,2,1,2,2,2,1,0.644334819,Almost Guaranteed Win
1.48,2,2,2,1,2,2,2,1,2,2,2,1,0.644334819,Almost Guaranteed Win
2.25,2,1,2,1,2,1,2,1,1,1,2,2,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,2,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
3.044,2,1,2,1,2,1,2,1,1,1,2,2,0.318260851,Likley loss
3.044,2,1,2,1,2,2,2,1,2,2,2,1,0.318260851,Likley loss
3.044,2,1,2,1,2,2,2,1,2,2,2,1,0.318260851,Likley loss
3.044,2,1,2,1,2,2,2,2,2,2,2,1,0.318260851,Likley loss
3.044,2,2,2,1,2,2,2,1,2,2,2,1,0.318260851,Likley loss
3.044,2,2,2,1,2,2,2,1,2,2,2,1,0.318260851,Likley loss
2.62,2,1,2,1,2,1,2,1,1,1,2,2,0.057301411,Unlikely win
2.62,2,1,2,1,2,2,2,1,2,2,2,1,0.057301411,Unlikely win
2.62,2,1,2,1,2,2,2,1,2,2,2,1,0.057301411,Unlikely win
2.62,2,1,2,1,2,2,2,2,2,2,2,1,0.057301411,Unlikely win
2.62,2,2,2,1,2,2,2,1,2,2,2,1,0.057301411,Unlikely win
2.62,2,2,2,1,2,2,2,1,2,2,2,1,0.057301411,Unlikely win
3.73,2,1,2,1,2,1,2,1,1,1,2,2,0.74047353,Likley loss
3.73,2,1,2,1,2,2,2,1,2,2,2,1,0.74047353,Likley loss
3.73,2,1,2,1,2,2,2,1,2,2,2,1,0.74047353,Likley loss
3.73,2,1,2,1,2,2,2,2,2,2,2,1,0.74047353,Likley loss
3.73,2,2,2,1,2,2,2,1,2,2,2,1,0.74047353,Likley loss
3.73,2,2,2,1,2,2,2,1,2,2,2,1,0.74047353,Likley loss
2,2,1,2,1,2,1,2,1,1,1,2,2,0.324290223,Likely win
2,2,1,2,1,2,2,2,1,2,2,2,1,0.324290223,Likely win
2,2,1,2,1,2,2,2,1,2,2,2,1,0.324290223,Likely win
2,2,1,2,1,2,2,2,2,2,2,2,1,0.324290223,Likely win
2,2,2,2,1,2,2,2,1,2,2,2,1,0.324290223,Likely win
2,2,2,2,1,2,2,2,1,2,2,2,1,0.324290223,Likely win
1.852,2,1,2,1,2,1,2,1,1,1,2,2,0.415379838,Likely win
1.852,2,1,2,1,2,2,2,1,2,2,2,1,0.415379838,Likely win
1.852,2,1,2,1,2,2,2,1,2,2,2,1,0.415379838,Likely win
1.852,2,1,2,1,2,2,2,2,2,2,2,1,0.415379838,Likely win
1.852,2,2,2,1,2,2,2,1,2,2,2,1,0.415379838,Likely win
1.852,2,2,2,1,2,2,2,1,2,2,2,1,0.415379838,Likely win
2.13,2,1,2,1,2,1,2,1,1,1,2,2,0.244279074,Unlikely win
2.13,2,1,2,1,2,2,2,1,2,2,2,1,0.244279074,Unlikely win
2.13,2,1,2,1,2,2,2,1,2,2,2,1,0.244279074,Unlikely win
2.13,2,1,2,1,2,2,2,2,2,2,2,1,0.244279074,Unlikely win
2.13,2,2,2,1,2,2,2,1,2,2,2,1,0.244279074,Unlikely win
2.13,2,2,2,1,2,2,2,1,2,2,2,1,0.244279074,Unlikely win
2.04,2,1,2,1,2,1,2,1,1,1,2,2,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,2,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
3.62,2,1,2,1,2,1,2,1,1,1,2,2,0.672771789,Likley loss
3.62,2,1,2,1,2,2,2,1,2,2,2,1,0.672771789,Likley loss
3.62,2,1,2,1,2,2,2,1,2,2,2,1,0.672771789,Likley loss
3.62,2,1,2,1,2,2,2,2,2,2,2,1,0.672771789,Likley loss
3.62,2,2,2,1,2,2,2,1,2,2,2,1,0.672771789,Likley loss
3.62,2,2,2,1,2,2,2,1,2,2,2,1,0.672771789,Likley loss
2.04,2,1,2,1,2,1,2,1,1,1,2,2,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,2,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
4.06,2,1,2,1,2,1,2,1,1,1,2,2,0.943578755,Likley loss
4.06,2,1,2,1,2,2,2,1,2,2,2,1,0.943578755,Likley loss
4.06,2,1,2,1,2,2,2,1,2,2,2,1,0.943578755,Likley loss
4.06,2,1,2,1,2,2,2,2,2,2,2,1,0.943578755,Likley loss
4.06,2,2,2,1,2,2,2,1,2,2,2,1,0.943578755,Likley loss
4.06,2,2,2,1,2,2,2,1,2,2,2,1,0.943578755,Likley loss
1.884,2,1,2,1,2,1,2,1,1,1,2,2,0.395684786,Likely win
1.884,2,1,2,1,2,2,2,1,2,2,2,1,0.395684786,Likely win
1.884,2,1,2,1,2,2,2,1,2,2,2,1,0.395684786,Likely win
1.884,2,1,2,1,2,2,2,2,2,2,2,1,0.395684786,Likely win
1.884,2,2,2,1,2,2,2,1,2,2,2,1,0.395684786,Likely win
1.884,2,2,2,1,2,2,2,1,2,2,2,1,0.395684786,Likely win
2.11,2,1,2,1,2,1,2,1,1,1,2,2,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,2,2,2,2,1,0.256588481,Unlikely win
2.11,2,2,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,2,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.334,2,1,2,1,2,1,2,1,1,1,2,2,0.118723117,Unlikely win
2.334,2,1,2,1,2,2,2,1,2,2,2,1,0.118723117,Unlikely win
2.334,2,1,2,1,2,2,2,1,2,2,2,1,0.118723117,Unlikely win
2.334,2,1,2,1,2,2,2,2,2,2,2,1,0.118723117,Unlikely win
2.334,2,2,2,1,2,2,2,1,2,2,2,1,0.118723117,Unlikely win
2.334,2,2,2,1,2,2,2,1,2,2,2,1,0.118723117,Unlikely win
4.22,2,1,2,1,2,1,2,1,1,1,2,2,1.042054015,Likley loss
4.22,2,1,2,1,2,2,2,1,2,2,2,1,1.042054015,Likley loss
4.22,2,1,2,1,2,2,2,1,2,2,2,1,1.042054015,Likley loss
4.22,2,1,2,1,2,2,2,2,2,2,2,1,1.042054015,Likley loss
4.22,2,2,2,1,2,2,2,1,2,2,2,1,1.042054015,Likley loss
4.22,2,2,2,1,2,2,2,1,2,2,2,1,1.042054015,Likley loss
2.534,2,1,2,1,2,1,2,1,1,1,2,2,0.004370959,Unlikely win
2.534,2,1,2,1,2,2,2,1,2,2,2,1,0.004370959,Unlikely win
2.534,2,1,2,1,2,2,2,1,2,2,2,1,0.004370959,Unlikely win
2.534,2,1,2,1,2,2,2,2,2,2,2,1,0.004370959,Unlikely win
2.534,2,2,2,1,2,2,2,1,2,2,2,1,0.004370959,Unlikely win
2.534,2,2,2,1,2,2,2,1,2,2,2,1,0.004370959,Unlikely win
2.06,2,1,2,1,2,1,2,1,1,1,2,2,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,2,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.33,2,1,2,1,2,1,2,1,1,1,2,2,0.121184998,Unlikely win
2.33,2,1,2,1,2,2,2,1,2,2,2,1,0.121184998,Unlikely win
2.33,2,1,2,1,2,2,2,1,2,2,2,1,0.121184998,Unlikely win
2.33,2,1,2,1,2,2,2,2,2,2,2,1,0.121184998,Unlikely win
2.33,2,2,2,1,2,2,2,1,2,2,2,1,0.121184998,Unlikely win
2.33,2,2,2,1,2,2,2,1,2,2,2,1,0.121184998,Unlikely win
1.796,2,1,2,1,2,1,2,1,1,1,2,2,0.44984618,Likely win
1.796,2,1,2,1,2,2,2,1,2,2,2,1,0.44984618,Likely win
1.796,2,1,2,1,2,2,2,1,2,2,2,1,0.44984618,Likely win
1.796,2,1,2,1,2,2,2,2,2,2,2,1,0.44984618,Likely win
1.796,2,2,2,1,2,2,2,1,2,2,2,1,0.44984618,Likely win
1.796,2,2,2,1,2,2,2,1,2,2,2,1,0.44984618,Likely win
1.77,2,1,2,1,2,1,2,1,1,1,2,2,0.465848409,Likely win
1.77,2,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,2,2,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
2.04,2,1,2,1,2,1,2,1,1,1,2,2,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,2,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.17,2,1,2,1,2,1,2,1,1,1,2,2,0.219660258,Unlikely win
2.17,2,1,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,1,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,1,2,1,2,2,2,2,2,2,2,1,0.219660258,Unlikely win
2.17,2,2,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
2.17,2,2,2,1,2,2,2,1,2,2,2,1,0.219660258,Unlikely win
5.65,2,1,2,1,2,1,2,1,1,1,2,2,1.922176655,Likley loss
5.65,2,1,2,1,2,2,2,1,2,2,2,1,1.922176655,Likley loss
5.65,2,1,2,1,2,2,2,1,2,2,2,1,1.922176655,Likley loss
5.65,2,1,2,1,2,2,2,2,2,2,2,1,1.922176655,Likley loss
5.65,2,2,2,1,2,2,2,1,2,2,2,1,1.922176655,Likley loss
5.65,2,2,2,1,2,2,2,1,2,2,2,1,1.922176655,Likley loss
2.896,2,1,2,1,2,1,2,1,1,1,2,2,0.227171236,Likley loss
2.896,2,1,2,1,2,2,2,1,2,2,2,1,0.227171236,Likley loss
2.896,2,1,2,1,2,2,2,1,2,2,2,1,0.227171236,Likley loss
2.896,2,1,2,1,2,2,2,2,2,2,2,1,0.227171236,Likley loss
2.896,2,2,2,1,2,2,2,1,2,2,2,1,0.227171236,Likley loss
2.896,2,2,2,1,2,2,2,1,2,2,2,1,0.227171236,Likley loss
2.564,2,1,2,1,2,1,2,1,1,1,2,2,0.02283507,Unlikely win
2.564,2,1,2,1,2,2,2,1,2,2,2,1,0.02283507,Unlikely win
2.564,2,1,2,1,2,2,2,1,2,2,2,1,0.02283507,Unlikely win
2.564,2,1,2,1,2,2,2,2,2,2,2,1,0.02283507,Unlikely win
2.564,2,2,2,1,2,2,2,1,2,2,2,1,0.02283507,Unlikely win
2.564,2,2,2,1,2,2,2,1,2,2,2,1,0.02283507,Unlikely win
2.736,2,1,2,1,2,1,2,1,1,1,2,2,0.128695975,Likley loss
2.736,2,1,2,1,2,2,2,1,2,2,2,1,0.128695975,Likley loss
2.736,2,1,2,1,2,2,2,1,2,2,2,1,0.128695975,Likley loss
2.736,2,1,2,1,2,2,2,2,2,2,2,1,0.128695975,Likley loss
2.736,2,2,2,1,2,2,2,1,2,2,2,1,0.128695975,Likley loss
2.736,2,2,2,1,2,2,2,1,2,2,2,1,0.128695975,Likley loss
2.11,2,1,2,1,2,1,2,1,1,1,2,2,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,1,2,1,2,2,2,2,2,2,2,1,0.256588481,Unlikely win
2.11,2,2,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
2.11,2,2,2,1,2,2,2,1,2,2,2,1,0.256588481,Unlikely win
4.506,2,1,2,1,2,1,2,1,1,1,2,2,1.218078543,Likley loss
4.506,2,1,2,1,2,2,2,1,2,2,2,1,1.218078543,Likley loss
4.506,2,1,2,1,2,2,2,1,2,2,2,1,1.218078543,Likley loss
4.506,2,1,2,1,2,2,2,2,2,2,2,1,1.218078543,Likley loss
4.506,2,2,2,1,2,2,2,1,2,2,2,1,1.218078543,Likley loss
4.506,2,2,2,1,2,2,2,1,2,2,2,1,1.218078543,Likley loss
1.664,2,1,2,1,2,1,2,1,1,1,2,2,0.531088269,Almost Guaranteed Win
1.664,2,1,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,1,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,1,2,1,2,2,2,2,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,2,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,2,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
2.37,2,1,2,1,2,1,2,1,1,1,2,2,0.096566183,Unlikely win
2.37,2,1,2,1,2,2,2,1,2,2,2,1,0.096566183,Unlikely win
2.37,2,1,2,1,2,2,2,1,2,2,2,1,0.096566183,Unlikely win
2.37,2,1,2,1,2,2,2,2,2,2,2,1,0.096566183,Unlikely win
2.37,2,2,2,1,2,2,2,1,2,2,2,1,0.096566183,Unlikely win
2.37,2,2,2,1,2,2,2,1,2,2,2,1,0.096566183,Unlikely win
2.16,2,1,2,1,2,1,2,1,1,1,2,2,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,2,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.22,2,1,2,1,2,1,2,1,1,1,2,2,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,2,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
3.33,2,1,2,1,2,1,2,1,1,1,2,2,0.494285379,Likley loss
3.33,2,1,2,1,2,2,2,1,2,2,2,1,0.494285379,Likley loss
3.33,2,1,2,1,2,2,2,1,2,2,2,1,0.494285379,Likley loss
3.33,2,1,2,1,2,2,2,2,2,2,2,1,0.494285379,Likley loss
3.33,2,2,2,1,2,2,2,1,2,2,2,1,0.494285379,Likley loss
3.33,2,2,2,1,2,2,2,1,2,2,2,1,0.494285379,Likley loss
2.51,2,1,2,1,2,1,2,1,1,1,2,2,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,2,2,2,2,1,0.01040033,Unlikely win
2.51,2,2,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,2,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.384,2,1,2,1,2,1,2,1,1,1,2,2,0.087949598,Unlikely win
2.384,2,1,2,1,2,2,2,1,2,2,2,1,0.087949598,Unlikely win
2.384,2,1,2,1,2,2,2,1,2,2,2,1,0.087949598,Unlikely win
2.384,2,1,2,1,2,2,2,2,2,2,2,1,0.087949598,Unlikely win
2.384,2,2,2,1,2,2,2,1,2,2,2,1,0.087949598,Unlikely win
2.384,2,2,2,1,2,2,2,1,2,2,2,1,0.087949598,Unlikely win
2.786,2,1,2,1,2,1,2,1,1,1,2,2,0.159469494,Likley loss
2.786,2,1,2,1,2,2,2,1,2,2,2,1,0.159469494,Likley loss
2.786,2,1,2,1,2,2,2,1,2,2,2,1,0.159469494,Likley loss
2.786,2,1,2,1,2,2,2,2,2,2,2,1,0.159469494,Likley loss
2.786,2,2,2,1,2,2,2,1,2,2,2,1,0.159469494,Likley loss
2.786,2,2,2,1,2,2,2,1,2,2,2,1,0.159469494,Likley loss
3.09,2,1,2,1,2,1,2,1,1,1,2,2,0.346572489,Likley loss
3.09,2,1,2,1,2,2,2,1,2,2,2,1,0.346572489,Likley loss
3.09,2,1,2,1,2,2,2,1,2,2,2,1,0.346572489,Likley loss
3.09,2,1,2,1,2,2,2,2,2,2,2,1,0.346572489,Likley loss
3.09,2,2,2,1,2,2,2,1,2,2,2,1,0.346572489,Likley loss
3.09,2,2,2,1,2,2,2,1,2,2,2,1,0.346572489,Likley loss
2.16,2,1,2,1,2,1,2,1,1,1,2,2,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,2,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.506,2,1,2,1,2,1,2,1,1,1,2,2,0.012862212,Unlikely win
2.506,2,1,2,1,2,2,2,1,2,2,2,1,0.012862212,Unlikely win
2.506,2,1,2,1,2,2,2,1,2,2,2,1,0.012862212,Unlikely win
2.506,2,1,2,1,2,2,2,2,2,2,2,1,0.012862212,Unlikely win
2.506,2,2,2,1,2,2,2,1,2,2,2,1,0.012862212,Unlikely win
2.506,2,2,2,1,2,2,2,1,2,2,2,1,0.012862212,Unlikely win
4.87,2,1,2,1,2,1,2,1,1,1,2,2,1.442109761,Likley loss
4.87,2,1,2,1,2,2,2,1,2,2,2,1,1.442109761,Likley loss
4.87,2,1,2,1,2,2,2,1,2,2,2,1,1.442109761,Likley loss
4.87,2,1,2,1,2,2,2,2,2,2,2,1,1.442109761,Likley loss
4.87,2,2,2,1,2,2,2,1,2,2,2,1,1.442109761,Likley loss
4.87,2,2,2,1,2,2,2,1,2,2,2,1,1.442109761,Likley loss
2.584,2,1,2,1,2,1,2,1,1,1,2,2,0.035144478,Unlikely win
2.584,2,1,2,1,2,2,2,1,2,2,2,1,0.035144478,Unlikely win
2.584,2,1,2,1,2,2,2,1,2,2,2,1,0.035144478,Unlikely win
2.584,2,1,2,1,2,2,2,2,2,2,2,1,0.035144478,Unlikely win
2.584,2,2,2,1,2,2,2,1,2,2,2,1,0.035144478,Unlikely win
2.584,2,2,2,1,2,2,2,1,2,2,2,1,0.035144478,Unlikely win
2.806,2,1,2,1,2,1,2,1,1,1,2,2,0.171778902,Likley loss
2.806,2,1,2,1,2,2,2,1,2,2,2,1,0.171778902,Likley loss
2.806,2,1,2,1,2,2,2,1,2,2,2,1,0.171778902,Likley loss
2.806,2,1,2,1,2,2,2,2,2,2,2,1,0.171778902,Likley loss
2.806,2,2,2,1,2,2,2,1,2,2,2,1,0.171778902,Likley loss
2.806,2,2,2,1,2,2,2,1,2,2,2,1,0.171778902,Likley loss
6.4,2,1,2,1,2,1,2,1,1,1,2,2,2.383779438,Likley loss
6.4,2,1,2,1,2,2,2,1,2,2,2,1,2.383779438,Likley loss
6.4,2,1,2,1,2,2,2,1,2,2,2,1,2.383779438,Likley loss
6.4,2,1,2,1,2,2,2,2,2,2,2,1,2.383779438,Likley loss
6.4,2,2,2,1,2,2,2,1,2,2,2,1,2.383779438,Likley loss
6.4,2,2,2,1,2,2,2,1,2,2,2,1,2.383779438,Likley loss
2.51,2,1,2,1,2,1,2,1,1,1,2,2,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,1,2,1,2,2,2,2,2,2,2,1,0.01040033,Unlikely win
2.51,2,2,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
2.51,2,2,2,1,2,2,2,1,2,2,2,1,0.01040033,Unlikely win
4.026,2,1,2,1,2,1,2,1,1,1,2,2,0.922652762,Likley loss
4.026,2,1,2,1,2,2,2,1,2,2,2,1,0.922652762,Likley loss
4.026,2,1,2,1,2,2,2,1,2,2,2,1,0.922652762,Likley loss
4.026,2,1,2,1,2,2,2,2,2,2,2,1,0.922652762,Likley loss
4.026,2,2,2,1,2,2,2,1,2,2,2,1,0.922652762,Likley loss
